399	7266	36
399	7319	11
399	7364	25
399	7368	44
399	7412	18
399	7428	33
399	7430	37
399	7434	72
399	7460	26
399	7532	47
399	7562	35
399	7595	10
399	7614	8
399	7631	106
399	7638	20
399	7694	2
399	7696	3
399	7753	106
399	7811	24
399	7812	77
399	7872	34
399	8005	1
399	8019	31
399	8023	1868
399	8141	42
399	8234	3
399	8293	24
399	8329	392
399	8337	159
399	8343	22
399	8345	70
399	8350	1264
399	8353	160
399	8358	57
399	8518	62
399	8541	38
399	8567	26
399	8572	2
399	8575	1007
399	8580	40
399	8773	54
399	8775	58
399	8966	44
399	9065	10
451	473	9
451	546	3
451	594	5
451	600	2
451	606	4
451	623	1
451	633	5
451	645	399
451	766	5
451	782	7
451	816	20
451	817	2
451	838	52
451	840	4
451	862	2
451	917	38
451	922	1
451	938	6
451	967	1
451	1158	24
451	1203	29
451	1208	79
451	1318	17
451	1359	2
451	1394	4
451	1412	3
451	1414	3
451	1420	20
451	1424	3
451	1436	4
451	1449	12
451	1507	1
451	1526	13
451	1558	4
451	1625	3
451	1732	1
451	1740	1
451	1862	3
451	1871	9
451	1892	41
451	1904	14
451	1905	23
451	1932	16
451	1948	6
451	2224	8
451	2246	6
451	2414	10
451	2524	1
451	2535	1
451	2649	8
451	2653	54
451	2778	5
451	2804	3
451	2891	2
451	2896	4
451	2939	2
451	2949	3
451	2982	8
451	2997	13
451	3008	27
451	3029	3
451	3034	4
451	3161	10
451	3291	9
451	3301	3
451	3318	6
451	3641	3
451	3644	16
451	3911	4
451	3913	3
451	3916	5
451	3979	10
451	4041	25
451	4043	18
451	4078	5
451	4079	5
451	4136	3
451	4150	4
451	4161	5
451	4175	3
451	4176	8
451	4190	5
451	4199	3
451	4213	123
451	4234	2
451	4239	2
451	4426	165
451	4441	7
451	4462	2
451	4468	19
451	4517	3
451	4521	34
451	4585	5
451	4593	5
451	4627	1
451	4633	10
451	4659	14
451	4660	5
451	4667	2
451	4670	87
451	4722	111
451	4728	3
451	4734	4
451	4742	2
451	4771	1
451	4781	6
451	4799	50
451	4900	5
451	4904	5
451	4908	1
451	4917	4
451	4918	31
451	4931	2
451	4947	1
451	4951	8
451	4992	7
451	5034	8
451	5101	7
451	5124	115
451	5127	2
451	5131	33
451	5132	4
451	5190	2
451	5367	185
451	5521	2
451	5528	1
451	5558	13
451	5563	85
451	5595	75
451	5655	17
451	5723	1
451	5740	37
451	5743	9
451	5760	17
451	5761	11
451	5773	8
451	5894	5
451	5898	7
451	5918	1
451	5930	12
451	5932	5
451	5933	13
451	5966	37
451	6026	10
451	6041	26
451	6116	12
451	6182	11
451	6307	38
451	6314	20
451	6423	16
451	6426	19
451	6428	50
451	6441	20
451	6443	42
451	6444	55
451	6448	145
451	6455	7
451	6456	15
451	6472	4
451	6513	1
451	6520	1
451	6603	1
451	6607	1
451	6649	2
451	6658	12
451	6664	77
451	6670	265
451	6673	98
451	6674	28
451	6790	5
451	7041	7
451	7266	10
451	7319	3
451	7364	2
451	7368	7
451	7412	1
451	7428	36
451	7430	3
451	7460	3
451	7562	2
451	7595	2
451	7614	3
451	7631	28
451	7638	7
451	7753	9
451	7811	8
451	7812	18
451	7872	5
451	8005	8
451	8019	3
451	8023	187
451	8234	4
451	8329	115
451	8337	16
451	8343	4
451	8345	2
451	8350	139
451	8353	3
451	8358	3
451	8518	15
451	8541	16
451	8567	2
451	8572	1
451	8575	120
451	8580	10
451	8613	2
451	8773	7
451	8775	7
451	8966	2
451	9065	3
473	546	9
473	552	3
473	600	3
473	606	1
473	645	52
473	816	4
473	838	35
473	922	2
473	1208	13
473	1359	1
473	1416	3
473	1420	6
473	1434	2
473	1436	2
473	1449	1
473	1505	1
473	1526	4
473	1558	1
473	1892	4
473	1905	1
473	1932	1
473	1948	1
473	2535	1
473	2653	11
473	2778	1
473	2804	22
473	3318	3
473	3547	1
473	3641	1
473	3644	1
473	3979	1
473	4041	1
473	4161	1
473	4173	4
473	4175	1
473	4190	10
473	4213	9
473	4239	3
473	4468	1
473	4521	1
473	4633	3
473	4659	2
473	4667	2
473	4670	7
473	4722	1
473	4771	2
473	4799	2
473	4904	1
473	4917	2
473	4947	10
473	4951	3
473	5034	1
473	5124	29
473	5131	3
473	5132	17
473	5367	8
473	5563	7
473	5595	9
473	5655	1
473	5723	4
473	5933	5
473	5966	2
473	6041	4
473	6182	8
473	6428	6
473	6441	1
473	6444	1
473	6448	9
473	6456	1
473	6664	5
473	6670	35
473	6673	18
473	6674	2
473	6790	6
473	7368	1
473	7412	1
473	7430	2
473	7554	3
473	7562	1
473	7631	14
473	7638	1
473	7694	1
473	7753	8
473	7872	3
473	8023	24
473	8141	2
473	8293	1
473	8329	2
473	8337	4
473	8343	3
473	8345	1
473	8350	25
473	8353	2
473	8358	3
473	8518	2
473	8567	2
473	8572	1
473	8575	13
473	8580	1
546	552	47
546	594	9
546	600	30
546	606	5
546	623	3
546	633	20
546	638	27
546	645	221
546	766	64
546	816	18
546	817	2
546	838	76
546	840	6
546	862	1
546	917	33
546	922	1
546	938	9
546	967	6
546	1203	5
546	1208	193
546	1318	7
546	1359	5
546	1388	9
546	1394	6
546	1412	2
546	1416	14
546	1420	44
546	1424	1
546	1434	2
546	1436	53
546	1449	23
546	1505	6
546	1507	11
546	1526	82
546	1562	5
546	1740	10
546	1757	9
546	1862	3
546	1869	8
546	1871	8
546	1880	20
546	1892	410
546	1904	4
546	1905	29
546	1932	3
546	1948	35
546	2224	7
546	2246	2
546	2414	11
546	2524	18
546	2535	1
546	2653	79
546	2778	14
546	2896	34
546	2907	2
546	2939	4
546	2949	3
546	2982	1
546	3008	3
546	3029	5
546	3034	3
546	3216	2
546	3301	2
546	3318	2
546	3641	4
546	3644	15
546	3913	2
546	3979	16
546	4025	7
546	4041	4
546	4043	31
546	4136	1
546	4150	8
546	4161	32
546	4173	11
546	4176	4
546	4190	7
546	4197	3
546	4213	12
546	4232	82
546	4239	175
546	4401	151
546	4441	59
546	4462	4
546	4468	1
546	4517	8
546	4521	159
546	4527	2
546	4593	1
546	4627	6
546	4633	3
546	4659	7
546	4660	6
546	4667	12
546	4670	228
546	4675	35
546	4684	55
546	4728	4
546	4734	5
546	4781	5
546	4799	3
546	4900	1
546	4904	7
546	4908	7
546	4917	9
546	4918	1
546	4931	4
546	4932	19
546	4947	516
546	4951	130
546	4992	7
546	5124	1080
546	5127	2
546	5131	83
546	5190	3
546	5367	43
546	5521	6
546	5528	15
546	5558	20
546	5563	2
546	5595	15
546	5655	14
546	5723	15
546	5740	5
546	5743	2
546	5761	1
546	5773	5
546	5898	2
546	5918	5
546	5932	2
546	5933	9
546	5966	13
546	6041	233
546	6116	2
546	6307	16
546	6314	7
546	6426	11
546	6428	2
546	6443	9
546	6444	14
546	6448	16
546	6513	68
546	6520	25
546	6613	14
546	6658	2
546	6664	170
546	6670	91
546	6673	199
546	6674	6
546	7266	1
546	7364	1
546	7428	2
546	7430	2
546	7434	19
546	7460	2
546	7532	10
546	7554	49
546	7562	8
546	7595	15
546	7614	1
546	7631	73
546	7638	1
546	7694	145
546	7696	158
546	7753	66
546	7811	3
546	7812	6
546	7872	5
546	7949	40
546	8019	15
546	8023	282
546	8293	17
546	8329	11
546	8343	7
546	8345	5
546	8350	406
546	8353	4
546	8518	28
546	8541	1
546	8575	2
546	8580	2
546	8613	2
546	8773	5
546	8775	8
546	8966	19
552	600	1
552	633	2
552	645	10
552	766	1
552	838	2
552	1208	27
552	1359	3
552	1416	2
552	1420	6
552	1434	6
552	1436	10
552	1449	3
552	1526	8
552	1757	1
552	1869	1
552	1892	4
552	1905	2
552	1948	1
552	2524	1
552	2535	2
552	2653	2
552	2804	1
552	3641	5
552	3644	9
552	3911	1
552	3979	2
552	4173	3
552	4176	4
552	4190	1
552	4213	4
552	4232	3
552	4239	15
552	4401	1
552	4441	2
552	4633	1
552	4670	10
552	4684	12
552	4799	1
552	4947	44
552	4951	9
552	5124	50
552	5131	4
552	5595	1
552	5723	1
552	6041	6
552	6441	1
552	6448	2
552	6664	8
552	6670	2
552	6673	15
552	7554	6
552	7631	1
552	7694	11
552	7696	16
552	7753	23
552	7949	4
552	8019	1
552	8023	20
552	8329	1
552	8343	2
552	8350	49
552	8353	2
552	8567	1
552	8575	7
594	600	24
594	606	1
594	633	7
594	638	1
594	645	118
594	766	2
594	782	3
594	816	8
594	817	1
594	838	18
594	840	14
594	917	1
594	967	19
594	1208	75
594	1394	24
594	1420	7
594	1424	1
594	1434	5
594	1436	2
594	1449	2
594	1505	1
594	1526	24
594	1562	1
594	1862	18
594	1892	36
594	1904	2
594	1905	5
594	1932	1
594	1948	6
594	2224	4
594	2524	19
594	2778	2
594	2804	1
594	2891	1
594	2896	1
594	3008	3
594	3029	1
594	3216	1
594	3547	1
594	3641	3
594	3644	16
594	3911	1
594	3913	5
594	4043	5
594	4136	1
594	4161	24
594	4173	5
594	4213	6
594	4232	1
594	4239	36
594	4441	2
594	4468	2
594	4517	1
594	4521	11
594	4527	11
594	4593	1
594	4627	4
594	4659	5
594	4667	2
594	4670	38
594	4722	1
594	4734	2
594	4781	116
594	4799	4
594	4908	80
594	4947	5
594	4951	8
594	5124	185
594	5127	7
594	5131	14
594	5367	33
594	5528	1
594	5558	1
594	5595	6
594	5655	1
594	5740	13
594	5898	1
594	5932	5
594	5933	2
594	5966	5
594	6041	39
594	6307	5
594	6426	7
594	6428	10
594	6443	5
594	6444	6
594	6448	9
594	6513	4
594	6520	19
594	6613	1
594	6664	5
594	6670	22
594	6673	19
594	7364	1
594	7412	1
594	7434	1
594	7532	25
594	7554	1
594	7595	1
594	7631	2
594	7753	40
594	7812	7
594	7872	9
594	8023	76
594	8141	1
594	8329	1
594	8343	36
594	8345	3
594	8350	68
594	8353	2
594	8518	2
594	8773	1
594	8775	6
600	633	5
600	645	166
600	766	6
600	816	4
600	838	34
600	840	8
600	917	8
600	938	1
600	967	9
600	1158	2
600	1203	9
600	1208	60
600	1318	1
600	1359	3
600	1414	2
600	1420	11
600	1424	1
600	1436	8
600	1449	4
600	1526	32
600	1558	5
600	1562	4
600	1757	3
600	1871	5
600	1892	42
600	1904	2
600	1905	5
600	1932	3
600	1948	9
600	2224	7
600	2524	9
600	2535	1
600	2653	24
600	2778	11
600	2804	9
600	2891	2
600	2896	1
600	2907	1
600	2949	1
600	3008	3
600	3029	1
600	3034	1
600	3161	1
600	3216	1
600	3318	3
600	3547	2
600	3641	2
600	3644	11
600	3979	4
600	3994	2
600	4025	2
600	4041	8
600	4043	3
600	4078	3
600	4161	14
600	4173	3
600	4175	9
600	4190	2
600	4197	2
600	4213	36
600	4232	1
600	4239	5
600	4426	4
600	4441	4
600	4468	3
600	4517	1
600	4521	27
600	4527	2
600	4627	4
600	4633	12
600	4659	1
600	4667	5
600	4670	31
600	4675	3
600	4684	1
600	4722	10
600	4728	2
600	4734	3
600	4771	1
600	4781	18
600	4799	1
600	4900	1
600	4904	1
600	4908	34
600	4918	1
600	4932	1
600	4947	8
600	4951	8
600	4992	4
600	5034	2
600	5101	2
600	5124	106
600	5127	2
600	5131	23
600	5132	4
600	5190	8
600	5367	62
600	5521	1
600	5528	1
600	5558	3
600	5563	5
600	5595	16
600	5655	7
600	5740	2
600	5773	1
600	5894	2
600	5898	1
600	5933	2
600	5966	13
600	6026	7
600	6041	20
600	6182	1
600	6307	11
600	6423	3
600	6426	7
600	6428	21
600	6441	2
600	6444	4
600	6448	20
600	6455	1
600	6456	2
600	6513	4
600	6520	2
600	6658	1
600	6664	27
600	6670	126
600	6673	32
600	6674	5
600	6790	5
600	7041	4
600	7319	6
600	7412	8
600	7428	1
600	7434	2
600	7460	2
600	7532	20
600	7554	1
600	7595	1
600	7614	1
600	7631	3
600	7638	3
600	7694	1
600	7696	3
600	7753	25
600	7811	3
600	7812	7
600	7872	18
600	8019	1
600	8023	116
600	8141	3
600	8329	17
600	8337	5
600	8343	15
600	8345	4
600	8350	101
600	8353	3
600	8518	21
600	8541	2
600	8567	3
600	8575	45
600	8580	1
600	8773	2
600	8966	4
600	9065	2
606	623	1
606	645	49
606	782	2
606	816	13
606	817	1
606	838	7
606	938	1
606	967	11
606	1203	5
606	1208	9
606	1318	2
606	1394	2
606	1414	1
606	1420	1
606	1449	1
606	1507	1
606	1526	4
606	1625	1
606	1732	6
606	1869	2
606	1871	1
606	1892	13
606	1904	1
606	1905	3
606	1932	1
606	2246	2
606	2414	5
606	2535	1
606	2649	2
606	2653	7
606	2778	1
606	2907	1
606	2982	1
606	3008	7
606	3034	1
606	3161	1
606	3216	1
606	3291	6
606	3911	1
606	3913	2
606	3916	2
606	4041	10
606	4043	11
606	4150	2
606	4161	1
606	4175	1
606	4213	21
606	4468	5
606	4517	3
606	4521	6
606	4585	2
606	4593	2
606	4633	2
606	4659	7
606	4670	18
606	4722	1
606	4728	1
606	4771	1
606	4799	7
606	4908	5
606	5034	1
606	5124	13
606	5131	5
606	5132	2
606	5367	12
606	5558	2
606	5563	3
606	5595	11
606	5655	4
606	5740	10
606	5743	2
606	5760	3
606	5761	2
606	5773	1
606	5898	20
606	5918	10
606	5932	2
606	5933	3
606	5966	16
606	6026	5
606	6041	6
606	6116	8
606	6307	17
606	6314	2
606	6423	9
606	6426	5
606	6428	2
606	6441	3
606	6443	4
606	6444	4
606	6448	24
606	6456	1
606	6649	1
606	6658	3
606	6664	3
606	6670	40
606	6673	5
606	6674	5
606	7266	1
606	7430	1
606	7532	5
606	7554	15
606	7631	22
606	7812	1
606	8023	42
606	8329	13
606	8343	1
606	8345	1
606	8350	15
606	8353	2
606	8518	3
606	8575	9
606	8773	2
606	8966	1
623	638	3
623	645	106
623	816	1
623	838	18
623	840	1
623	917	2
623	922	1
623	967	1
623	1203	1
623	1318	5
623	1388	4
623	1394	6
623	1414	1
623	1526	2
623	1562	1
623	1732	3
623	1740	5
623	1862	1
623	1880	3
623	1892	14
623	1905	4
623	1948	3
623	2246	3
623	2414	3
623	2524	1
623	2653	10
623	2778	1
623	2896	4
623	2907	10
623	2939	2
623	2949	2
623	2982	2
623	2997	3
623	3008	24
623	3029	3
623	3034	1
623	3291	1
623	3301	1
623	3911	7
623	3913	4
623	3916	12
623	4041	11
623	4043	32
623	4199	1
623	4213	30
623	4441	5
623	4468	8
623	4517	6
623	4521	10
623	4593	18
623	4633	2
623	4659	50
623	4670	37
623	4799	21
623	4908	1
623	5034	3
623	5124	13
623	5131	6
623	5367	9
623	5558	2
623	5563	15
623	5595	19
623	5655	10
623	5740	26
623	5743	2
623	5894	2
623	5898	1
623	5918	6
623	5932	14
623	5933	2
623	5966	16
623	6041	7
623	6116	5
623	6182	5
623	6307	15
623	6314	1
623	6423	1
623	6426	24
623	6441	3
623	6443	9
623	6444	12
623	6448	19
623	6455	2
623	6456	6
623	6513	11
623	6520	5
623	6613	22
623	6658	1
623	6664	5
623	6670	24
623	6673	16
623	6674	9
623	6790	2
623	7266	3
623	7368	8
623	7428	1
623	7430	1
623	7434	29
623	7460	9
623	7595	1
623	7614	1
623	7631	8
623	7753	2
623	7812	1
623	8019	1
623	8023	38
623	8293	1
623	8329	11
623	8337	10
623	8345	1
623	8350	15
623	8353	1
623	8358	2
623	8518	9
623	8575	23
623	8580	4
623	8966	2
633	645	33
633	766	2
633	816	2
633	838	3
633	840	1
633	862	1
633	917	2
633	967	3
633	1158	2
633	1208	46
633	1359	1
633	1388	6
633	1416	5
633	1420	5
633	1424	1
633	1434	6
633	1436	13
633	1449	8
633	1526	18
633	1558	1
633	1562	4
633	1625	1
633	1757	12
633	1869	1
633	1892	9
633	1904	3
633	1905	6
633	1932	3
633	1948	3
633	2224	1
633	2524	3
633	2535	1
633	2653	7
633	2778	8
633	2949	5
633	3216	1
633	3641	12
633	3644	21
633	3979	1
633	4025	2
633	4041	1
633	4161	17
633	4173	12
633	4175	6
633	4176	4
633	4190	6
633	4197	2
633	4213	3
633	4232	10
633	4239	50
633	4426	3
633	4521	9
633	4527	2
633	4627	3
633	4667	2
633	4670	16
633	4684	7
633	4722	5
633	4781	6
633	4799	1
633	4908	9
633	4917	2
633	4947	16
633	4951	13
633	5124	109
633	5127	1
633	5131	7
633	5190	5
633	5367	12
633	5521	2
633	5528	1
633	5558	2
633	5595	2
633	5723	2
633	5898	2
633	5930	1
633	6026	3
633	6041	13
633	6423	1
633	6428	6
633	6441	1
633	6443	2
633	6444	4
633	6448	6
633	6520	3
633	6658	1
633	6664	16
633	6670	24
633	6673	33
633	6790	1
633	7041	1
633	7364	2
633	7412	2
633	7532	12
633	7562	3
633	7614	2
633	7631	6
633	7638	1
633	7694	21
633	7696	21
633	7753	46
633	7811	1
633	7812	2
633	7872	1
633	7949	13
633	7958	5
633	8019	2
633	8023	26
633	8141	1
633	8293	2
633	8329	6
633	8343	8
633	8350	52
633	8353	1
633	8518	6
633	8541	1
633	8575	1
633	8773	3
633	8966	3
638	645	13
638	766	3
638	838	4
638	917	1
638	967	1
638	1203	1
638	1208	7
638	1394	1
638	1420	2
638	1436	5
638	1449	2
638	1526	1
638	1862	1
638	1871	1
638	1892	25
638	1904	2
638	1905	3
638	1948	4
638	2246	1
638	2414	1
638	2535	1
638	2653	6
638	2778	1
638	2896	2
638	3029	1
638	3301	1
638	3547	3
638	3916	1
638	4025	1
638	4043	4
638	4136	1
638	4161	1
638	4190	2
638	4213	1
638	4239	48
638	4401	3
638	4462	1
638	4468	2
638	4517	2
638	4521	29
638	4593	4
638	4633	1
638	4659	2
638	4667	2
638	4670	17
638	4675	1
638	4799	1
638	4908	1
638	4931	4
638	4947	2
638	4951	3
638	5034	1
638	5124	46
638	5131	11
638	5336	2
638	5367	20
638	5595	1
638	5655	1
638	5723	1
638	5740	3
638	5760	1
638	5918	1
638	5932	1
638	5933	1
638	6041	17
638	6307	3
638	6426	3
638	6448	1
638	6456	1
638	6613	1
638	6664	3
638	6670	2
638	6673	12
638	6674	2
638	7319	3
638	7364	2
638	7368	4
638	7412	1
638	7434	1
638	7532	1
638	7554	1
638	7595	1
638	7812	1
638	8019	2
638	8023	20
638	8329	1
638	8343	5
638	8345	2
638	8350	16
638	8613	3
638	8773	1
645	766	120
645	782	71
645	816	447
645	817	49
645	838	1731
645	840	99
645	862	87
645	917	752
645	922	30
645	938	146
645	967	41
645	1158	412
645	1203	377
645	1208	1433
645	1318	105
645	1359	71
645	1388	70
645	1394	135
645	1412	49
645	1414	46
645	1416	11
645	1420	270
645	1424	83
645	1434	13
645	1436	147
645	1449	145
645	1505	90
645	1507	72
645	1526	536
645	1558	122
645	1562	52
645	1625	87
645	1732	38
645	1740	62
645	1757	37
645	1862	44
645	1869	122
645	1871	226
645	1880	170
645	1892	1492
645	1904	333
645	1905	478
645	1932	152
645	1948	302
645	2224	124
645	2246	56
645	2414	235
645	2524	142
645	2535	41
645	2649	24
645	2653	1511
645	2778	166
645	2804	154
645	2891	40
645	2896	193
645	2907	54
645	2939	63
645	2949	73
645	2982	64
645	2997	29
645	3008	544
645	3029	89
645	3034	47
645	3161	12
645	3216	21
645	3291	88
645	3301	39
645	3318	111
645	3547	138
645	3641	36
645	3644	148
645	3911	87
645	3913	42
645	3916	48
645	3979	239
645	3994	81
645	4025	48
645	4041	312
645	4043	661
645	4078	106
645	4079	233
645	4136	64
645	4150	117
645	4161	229
645	4173	15
645	4175	83
645	4176	11
645	4190	119
645	4197	17
645	4199	8
645	4213	1126
645	4232	11
645	4234	36
645	4239	40
645	4401	6
645	4426	1401
645	4441	201
645	4462	47
645	4468	86
645	4517	117
645	4521	1693
645	4527	59
645	4585	37
645	4593	107
645	4627	34
645	4633	150
645	4659	375
645	4660	49
645	4667	38
645	4670	2637
645	4675	77
645	4722	1728
645	4728	84
645	4734	42
645	4742	29
645	4771	66
645	4781	66
645	4799	463
645	4900	112
645	4904	244
645	4908	98
645	4917	86
645	4918	444
645	4931	77
645	4932	97
645	4947	41
645	4951	130
645	4992	227
645	5034	157
645	5101	54
645	5124	2282
645	5127	35
645	5131	780
645	5132	55
645	5190	20
645	5336	75
645	5367	5010
645	5521	42
645	5528	48
645	5558	275
645	5563	1117
645	5595	1398
645	5655	231
645	5723	18
645	5740	593
645	5743	154
645	5760	110
645	5761	116
645	5773	44
645	5894	88
645	5898	121
645	5918	105
645	5930	18
645	5932	58
645	5933	282
645	5966	576
645	6026	158
645	6041	799
645	6116	92
645	6182	26
645	6307	592
645	6314	119
645	6423	204
645	6426	427
645	6428	569
645	6441	157
645	6443	377
645	6444	642
645	6448	1297
645	6455	115
645	6456	288
645	6472	66
645	6513	241
645	6520	113
645	6603	3
645	6607	8
645	6613	249
645	6649	18
645	6658	34
645	6664	1037
645	6670	3328
645	6673	1776
645	6674	148
645	6790	52
645	7041	81
645	7266	26
645	7319	88
645	7364	58
645	7368	178
645	7412	85
645	7428	261
645	7430	46
645	7434	406
645	7460	138
645	7532	54
645	7554	20
645	7562	78
645	7595	64
645	7614	33
645	7631	389
645	7638	94
645	7694	11
645	7696	7
645	7753	285
645	7811	57
645	7812	451
645	7872	129
645	7949	2
645	8005	1
645	8019	148
645	8023	6120
645	8141	24
645	8234	22
645	8293	47
645	8329	840
645	8337	45
645	8343	93
645	8345	261
645	8350	4536
645	8353	209
645	8358	31
645	8518	570
645	8541	251
645	8567	33
645	8572	15
645	8575	1021
645	8580	22
645	8613	49
645	8773	116
645	8775	142
645	8966	173
645	9065	57
766	816	1
766	838	14
766	862	1
766	917	6
766	922	1
766	967	1
766	1208	22
766	1388	1
766	1394	3
766	1420	5
766	1436	4
766	1449	3
766	1526	20
766	1558	1
766	1757	1
766	1862	4
766	1869	1
766	1871	1
766	1892	52
766	1904	14
766	1905	22
766	1948	3
766	2224	3
766	2414	8
766	2653	11
766	2778	3
766	2896	14
766	2939	2
766	2949	5
766	3008	4
766	3029	4
766	3547	7
766	3644	2
766	3979	2
766	4025	4
766	4041	1
766	4043	2
766	4136	1
766	4161	2
766	4175	3
766	4190	4
766	4213	7
766	4232	3
766	4234	2
766	4239	6
766	4401	6
766	4426	4
766	4441	1
766	4468	1
766	4517	1
766	4521	57
766	4527	6
766	4593	3
766	4633	2
766	4667	1
766	4670	30
766	4675	3
766	4684	4
766	4722	4
766	4734	2
766	4781	1
766	4799	1
766	4900	23
766	4904	1
766	4917	2
766	4918	6
766	4947	16
766	4951	15
766	5124	73
766	5127	1
766	5131	15
766	5336	12
766	5367	110
766	5521	4
766	5558	1
766	5563	2
766	5595	9
766	5723	2
766	5740	3
766	5894	1
766	5918	2
766	5933	11
766	5966	15
766	6041	24
766	6182	2
766	6307	3
766	6423	1
766	6426	1
766	6428	13
766	6443	11
766	6444	1
766	6448	4
766	6472	2
766	6513	1
766	6658	1
766	6664	15
766	6670	27
766	6673	29
766	7266	1
766	7364	7
766	7434	3
766	7460	2
766	7532	1
766	7554	7
766	7595	7
766	7631	5
766	7638	1
766	7694	6
766	7696	4
766	7753	5
766	7811	1
766	7872	2
766	7949	2
766	8019	2
766	8023	92
766	8293	4
766	8329	10
766	8337	1
766	8343	3
766	8345	2
766	8350	59
766	8353	3
766	8518	1
766	8575	7
766	8773	2
766	9065	1
782	816	5
782	838	12
782	862	3
782	917	4
782	922	10
782	938	15
782	1158	2
782	1203	3
782	1208	12
782	1359	3
782	1394	3
782	1412	1
782	1414	2
782	1420	3
782	1449	2
782	1526	3
782	1558	5
782	1562	4
782	1732	3
782	1740	1
782	1869	1
782	1871	2
782	1892	8
782	1904	10
782	1905	7
782	1932	4
782	1948	2
782	2414	4
782	2653	49
782	2778	5
782	2804	3
782	2896	12
782	2907	5
782	2949	4
782	2982	1
782	2997	5
782	3008	8
782	3029	5
782	3034	1
782	3161	1
782	3216	1
782	3911	2
782	3913	2
782	4025	1
782	4041	6
782	4043	15
782	4078	2
782	4161	3
782	4190	3
782	4199	2
782	4213	30
782	4234	10
782	4239	4
782	4401	1
782	4426	3
782	4462	1
782	4468	6
782	4517	2
782	4521	56
782	4593	10
782	4633	2
782	4659	12
782	4667	1
782	4670	16
782	4675	3
782	4722	29
782	4728	2
782	4734	2
782	4771	1
782	4781	3
782	4799	7
782	4900	4
782	4904	1
782	4908	3
782	4917	3
782	4918	1
782	4931	19
782	4947	1
782	5124	23
782	5131	1
782	5132	1
782	5367	20
782	5558	2
782	5563	9
782	5595	8
782	5655	4
782	5740	9
782	5760	2
782	5894	3
782	5898	1
782	5918	3
782	5932	4
782	5933	3
782	5966	11
782	6026	2
782	6041	10
782	6116	1
782	6182	2
782	6307	21
782	6314	4
782	6423	4
782	6426	5
782	6428	37
782	6441	4
782	6443	11
782	6444	9
782	6448	32
782	6658	6
782	6664	13
782	6670	51
782	6673	22
782	6674	10
782	6790	2
782	7041	1
782	7266	4
782	7412	1
782	7430	9
782	7595	1
782	7631	17
782	7638	2
782	7753	1
782	7812	2
782	8023	38
782	8141	1
782	8234	13
782	8329	18
782	8337	9
782	8343	2
782	8345	1
782	8350	22
782	8353	4
782	8518	7
782	8541	20
782	8572	11
782	8575	45
782	8580	2
782	8613	11
782	8775	3
782	8966	2
816	817	34
816	838	187
816	840	3
816	862	7
816	917	9
816	938	12
816	1158	48
816	1203	113
